index,teruglevering,teruglevering_int_1,teruglevering_sc,teruglevering_int_1_sc,temp_sc,zonneschijn_sc,sin365_1,cos365_1,sin365_2,cos365_2,sin365_3,cos365_3
2020-10-13,8.0,8.0,-0.06594614399864067,-0.02954255155833192,-0.13039856952334164,0.34605299043205595,-0.9748595108374125,0.22282040779479959,-0.4344371874948622,-0.9007021317403184,0.7812565682797504,-0.6242100403868457
2020-10-12,6.0,6.0,-0.33131026835245275,-0.309156560673814,0.04757525357793999,-0.21052309861793475,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907,0.8124159144868894,-0.5830783668499725
2020-10-11,4.0,4.0,-0.5966743927062649,-0.588770569789296,-0.01714250027707151,0.0677649459070606,-0.981947190186646,0.18915526872004093,-0.37148096925728835,-0.9284405686308982,0.8414120250581583,-0.5403941192199719
2020-10-10,5.0,5.0,-0.46399233052935884,-0.44896356523155495,-0.2921929541608704,-0.514110056281566,-0.9850556718215013,0.172236243027682,-0.3393245761752893,-0.9406693531754186,0.868167691486717,-0.4962709536721089
2020-10-09,4.0,4.0,-0.5966743927062649,-0.588770569789296,0.177010761287963,-0.514110056281566,-0.9878726596350429,0.15526624985999563,-0.30676656640150596,-0.9517847833088268,0.8926116709398654,-0.45082635781633423
2020-10-08,0.0,0.0,-1.1274026414138891,-1.1479985880202601,0.5005995305630205,-1.1971807110247363,-0.9903973200352558,0.1382503109109819,-0.2738454748405547,-0.9617737030660337,0.9146788759587118,-0.40418133786075217
2020-10-07,5.0,5.0,-0.46399233052935884,-0.44896356523155495,0.3873434613167504,-0.0587296197861191,-0.9926289059345095,0.121193461470736,-0.2406002661322256,-0.9706242897934825,0.9343105477678194,-0.3564600964060315
2020-10-06,2.9999999999997726,2.9999999999997726,-0.7293564548832011,-0.7285775743470688,0.435881776708009,-0.7670991876679254,-0.9945667569706337,0.1041007489354256,-0.20707028853384077,-0.9783260681421669,0.9514544127333379,-0.30778970172872777
2020-10-05,1.0000000000002274,1.0000000000002274,-0.9947205792369529,-1.0081915834624873,0.33880514592549177,-0.9694904927770129,-0.9962102997023297,0.0869772313136861,-0.17329522734857217,-0.9848699224660111,0.9660648215530208,-0.25829974943412193
2020-10-04,5.0,5.0,-0.46399233052935884,-0.44896356523155495,0.33880514592549177,-0.3117187511724785,-0.9975590477788613,0.06982797572987089,-0.1393150579548309,-0.9902481076109372,0.9781028708075103,-0.20812201737948507
2020-10-03,0.0,0.0,-1.1274026414138891,-1.1479985880202601,0.4520612151717619,-1.1212839716088285,-0.9986126020839734,0.052658056924614005,-0.10516999849234956,-0.9944542580818482,0.9875365065492302,-0.15739011478660975
2020-10-02,8.0,8.0,-0.06594614399864067,-0.02954255155833192,0.46824065363551476,-0.33701766431111446,-0.9993706508539969,0.03547255575312556,-0.07090046226091157,-0.9974833955766828,0.9943406096530519,-0.10623912647794644
2020-10-01,0.9999999999997726,0.9999999999997726,-0.9947205792370132,-1.0081915834625508,0.565317284418032,-1.1971807110247363,-0.999832969770105,0.018276557681691223,-0.03654700988811993,-0.9993319348786156,0.9984970627014779,-0.05480525318362323
2020-09-30,2.0,2.0,-0.862038517060077,-0.868384578904778,0.8565471767655838,-0.9188926664997411,-0.9999994220246925,0.001075151282798226,-0.0021503013227746654,-0.9999976880994382,0.9999947982262414,-0.003225448877107192
